;commit_hash;author_date_unix_timestamp;commit_message;fix;classification;contains_bug;ns;nd;nf;entropy;la;ld;lt;ndev;age;nuc;exp;rexp;sexp;contains_bug_gpt;vl;vl_gpt
106;dd49fee92010b12ce0b7beec26dd7d633ee25f5a;1303911113;Small improvements in case of non standard setup ;False;;True;1.0;1.0;2.0;0.5617526078313282;27.0;11.0;103.0;2.0;1.2522337962962964;1.0;36.0;28.0;9.0;0;331;0
107;d9e40fada3cbb1682ae68cdbdfdc4a07428e2368;1303913645;Remove dependency on fabric-util which does not exist anymore ;False;;False;1.0;1.0;1.0;0.0;0.0;6.0;104.0;2.0;1.281539351851852;1.0;37.0;28.5;10.0;0;0;0
108;ddae34e4edb5a59055d265026e3536df780151a2;1303915836;Fix zookeeper paths which cause the zk-cluster command to fail ;True;Corrective;False;1.0;1.0;1.0;0.0;1.0;1.0;67.0;2.0;1.1734606481481482;1.0;38.0;28.5;11.0;0;0;0
109;ba517ff8240ed3d311092cd3518c30407b6109a4;1303915872;Add a zk-cluster --clean option ;False;Feature Addition;True;1.0;4.0;4.0;0.9596985653976507;66.0;25.0;125.0;2.0;7.022928240740741;3.0;39.0;29.5;6.0;1;216;216
110;7d5d6bfbdbdbbc9986c310209dd9229c2a5d3f3b;1303917448;Support for creation and removal of versions -  ;False;;False;1.0;2.0;2.0;0.6098403047164004;20.0;0.0;47.0;2.0;0.8271180555555555;1.0;4.0;4.0;3.0;0;0;0
111;cd2c4ea0dc7c5a89f5f0bfd517bc82cd91d0f32b;1303987356;Simply the Profile api a bit  implement overlays ;False;Feature Addition;True;3.0;4.0;9.0;2.095268552409028;240.0;151.0;115.77777777777776;2.0;2.6775218621399177;7.0;40.0;29.0;7.666666666666667;1;160;160
112;569b598b57a9941ec480a2f1efcd765f97daebaf;1303991093;Add a bit more meat to the OSGi Fabric section ;False;Feature Addition;False;1.0;1.0;1.0;0.0;1.0;0.0;132.0;2.0;13.05638888888889;1.0;41.0;29.83333333333333;6.0;0;0;0
113;58483b8ecbc282ac2d959e942ad1f3f9b7bab3a5;1303992622;Giving the launch daemon a little web app to serve up rrd graphs -  ;False;;False;3.0;12.0;12.0;2.8003823978151803;863.0;19.0;133.16666666666666;5.0;2.212903163580247;5.0;41.0;32.0;4.0;0;0;0
114;738157ee38caecc650f787cd3da63db2147319fc;1304335164;Use ZkPath enum instead of hardcoded paths ;False;;False;1.0;1.0;1.0;0.0;10.0;9.0;166.0;2.0;6.148298611111112;1.0;42.0;25.833333333333336;8.0;0;0;0
115;5fd7d442b66f85b5578cecb672cfc36fd8d4c046;1304422087;Refactor API to use a single service and introduce a Version interface ;False;Feature Addition;True;2.0;5.0;20.0;3.1332035765953075;488.0;368.0;65.75;2.0;7.309824074074075;6.0;43.0;23.833333333333336;11.0;1;136;142
116;ec5bba46aa2bcfbfe4faf62fa70141dc082dcecf;1304436341;Add a version attribute to the Agent ;False;Feature Addition;False;1.0;2.0;2.0;0.5586293734521992;23.0;0.0;121.0;2.0;0.1649768518518518;1.0;44.0;24.333333333333336;10.0;0;0;0
117;8baaf07220f0dcd1a49cc5f2cdd77380868040f8;1304439645;Initial spike of some apollo extensions -  ;False;Feature Addition;False;1.0;24.0;48.0;4.823510532710739;5601.0;0.0;0.0;0.0;0.0;0.0;42.0;19.5;0.0;0;0;0
118;ec017a8b41be287a38f172bab01d6121ea012c5e;1304439769;Adding apollo amqp extensions ;False;Feature Addition;True;1.0;23.0;134.0;3.51662696048267;58523.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;63;63
119;3aaeb93b3c1ff5259174cb407d23294af4501a39;1304440208;disable hbase module -  ;False;;False;1.0;1.0;1.0;0.0;0.0;1.0;356.0;1.0;0.0065162037037037;1.0;43.0;20.5;1.0;0;0;0
120;76e76c634dc5e7905f01915e759419468358aff9;1304440611;renaming modules -  ;False;Perfective;False;1.0;47.0;182.0;0.0;7.0;7.0;352.0824175824176;2.0;3.713878713878711e-05;2.0;44.0;21.5;2.0;0;0;0
121;c93092ff55da4fc973486d7f34b0ae53ef13460b;1304442165;refactoring -  -  ;False;Perfective;False;1.0;25.0;148.0;0.0;0.0;0.0;152.38513513513513;2.0;1.1574074074074051e-05;1.0;45.0;22.5;3.0;0;0;0
122;1bc97614214833b030a0c5bce2761a421ba99308;1304442467;refactoring into the fabric package namespace -  ;False;Perfective;True;1.0;39.0;166.0;0.4269903306015372;540.0;33452.0;344.2951807228916;2.0;0.0059874219098616;2.0;46.0;23.5;4.0;0;69;0
123;bd8f795b48bf6238f8c278f7cb34dbc3af7d5d31;1304448261;Can ignore these tests for now until spec for message settles down a bit ;False;Preventative;False;1.0;1.0;1.0;0.0;3.0;0.0;107.0;2.0;0.0670601851851851;1.0;1.0;1.0;0.0;0;0;0
124;fb543519e6abbb84e1e963f085c6439864c5d902;1304448292;Fix config for parent pom ;True;Corrective;False;1.0;1.0;1.0;0.0;1.0;1.0;128.0;2.0;0.0674189814814814;1.0;2.0;2.0;1.0;0;0;0
125;9ecfbd6753a4b9da696a74de4f7a475460efad5a;1304448312;Fix location of broker config ;True;Corrective;False;1.0;1.0;1.0;0.0;1.0;1.0;46.0;2.0;0.0676504629629629;1.0;3.0;3.0;2.0;0;0;0
126;b21ef90f57edb654bf89ac52fb78ce81f597a875;1304448455;Add a couple more file types to  - gitignore ;False;Feature Addition;False;1.0;1.0;1.0;0.0;2.0;0.0;9.0;1.0;19.956122685185186;1.0;4.0;4.0;0.0;0;0;0
127;4256207912931df2748425bd5dea59b8d81d6abb;1304449578;fix log file names ;True;Corrective;False;1.0;2.0;2.0;1.0;2.0;2.0;40.0;2.0;0.0823032407407407;1.0;5.0;5.0;3.0;0;0;0
128;f3b829e493327e553b0b9a601dcfe2d2134b1f55;1304512214;Wait a little bit before closing connection to avoid all those annoying warnings ;False;;False;1.0;2.0;2.0;0.4262286569981449;17.0;6.0;391.0;2.0;0.8072569444444444;1.0;6.0;6.0;4.0;0;0;0
129;5e52bdabc78550b1b0a77dbc3aa431721a86cf1c;1304517982;Update setters for incoming/outgoing window so that the peer session is notified of the update if the window size changes -  ;False;;False;1.0;2.0;2.0;0.9283620723948678;84.0;12.0;373.0;2.0;0.8740162037037037;1.0;7.0;7.0;5.0;0;0;0
130;d7e4acbfacb316f6ddf5db80f731d4c7fd3031a9;1304518550;Reuse the fabric-scala module -  ;False;;False;3.0;8.0;8.0;1.952283749486924;75.0;333.0;254.25;6.0;2.442706886574074;4.0;47.0;24.5;4.333333333333333;0;0;0
131;e2a10c393e833e17a19bf5c4c9535a7387e053b4;1304520139;Little clean up ;False;Perfective;False;1.0;1.0;1.0;0.0;1.0;8.0;162.0;2.0;0.8989814814814815;1.0;8.0;8.0;6.0;0;0;0
132;ca7ce82bd48d1a061e68a374fe738a10986003fd;1304520270;Add properties to the OSGi service informations ;False;Feature Addition;False;1.0;2.0;3.0;0.8807785499683394;52.0;4.0;101.66666666666669;2.0;13.771832561728395;2.0;45.0;22.83333333333333;11.0;0;0;0
133;460598a6f4cf2ae7fc7ccdcdb1801ef706fd10ba;1304521495;Disable failing tests -  ;True;Corrective;False;1.0;2.0;3.0;1.5612781244591327;5.0;3.0;198.0;2.0;0.6211458333333334;2.0;48.0;25.5;6.0;0;0;0
134;f8e341b19e8e74b416ffdc2fcbc98554c96a1f43;1304525454;Make AmqpSession into a sink for outgoing messages ;False;;False;1.0;1.0;1.0;0.0;10.0;5.0;500.0;2.0;0.0864814814814814;1.0;9.0;9.0;7.0;0;0;0
135;090b3cf185a13d8a8383773b3804e7584a2f6fdc;1304525535;added copyright ;False;Feature Addition;False;1.0;1.0;1.0;0.0;9.0;0.0;25.0;1.0;1.1973148148148147;1.0;19.0;6.499999999999998;0.0;0;0;0
136;7fb228c9d0cf3f4a9eb9d2f009f3e5cb743a245e;1304525919;"first cut of JMX MBean polling; not quite working yet :) ";False;;False;2.0;6.0;8.0;2.393754289452161;176.0;1.0;107.25;5.0;4.652473958333333;4.0;20.0;7.499999999999998;2.5;0;0;0
137;671dff5bb73d05eb7910636e9d5c7fc4608dd0f7;1304534118;"refactored the PollerFactory to create a Poller per Source; so its easy to cache values inside the Poller (e - g -  ObjectNames in a JMX Poller) and added support for JMX attribute polling ";False;Feature Addition;False;1.0;4.0;6.0;2.4393161906506737;68.0;69.0;85.83333333333333;2.0;7.950526620370369;4.0;21.0;8.499999999999998;1.0;0;0;0
138;1db1e50c52c7c2052ba1507453b6ba82df42bb4c;1304543411;Default constructor creates empty frame  also avoid calculating frame size until frame is written  otherwise theres 2 passes through the frame body to figure out the frame size ;False;Feature Addition;False;1.0;2.0;2.0;0.1936428046838986;7.0;127.0;264.5;2.0;1.1683333333333332;1.0;10.0;10.0;8.0;0;0;0
139;5c9d7d438a89ee4f62eaaad49b2de81b82ce0a6b;1304543473;Read in full 8 byte header so empty AmqpFrames work too -  -  -  ;False;;False;1.0;1.0;1.0;0.0;15.0;15.0;251.0;2.0;1.169050925925926;1.0;11.0;11.0;9.0;0;0;0
140;36b4eb8fb4dab200d017a82e3ad6c07c5ed17d69;1304543927;Implement AMQP idle timeout aka heartbeats ;False;Feature Addition;False;1.0;2.0;2.0;0.9940302114769564;54.0;1.0;396.5;2.0;0.3670486111111111;1.0;12.0;12.0;10.0;0;0;0
141;89d215f4e60648cebeef05e6a9cbb021a43d1df4;1304547061;Fleshing out the JMXPoller a bit -  ;False;;False;1.0;1.0;1.0;0.0;19.0;3.0;33.0;1.0;0.244699074074074;1.0;49.0;25.5;4.0;0;0;0
142;d1c811e968682039bb7a9f277b297b0a5318d036;1304547146;Adding a JAXRS resource so that you can serve up over HTTP the data gathered by the monitor -  ;False;Feature Addition;False;1.0;4.0;5.0;1.894114493687164;151.0;0.0;64.2;3.0;1.3327569444444445;2.0;50.0;26.5;5.0;0;0;0
143;df58bfa0ceee6d832450e4f8603df21070acbc8c;1304551081;Add bundle headers to the BundleInfo ;False;Feature Addition;False;1.0;2.0;2.0;0.5830194167347008;42.0;1.0;32.0;1.0;20.46491319444445;2.0;46.0;22.33333333333333;12.0;0;0;0
144;1630a93633336ec37e77ddf7de24ddc48e312cc0;1304553258;The MonitoredResource works better now -  ;False;Perfective;True;1.0;5.0;5.0;1.768789529026613;61.0;42.0;112.4;2.0;5.174173611111112;4.0;51.0;27.5;6.0;1;0;0
145;a89ba8fe76b8b977757883c59b8bd8aeb0160dea;1304557701;Bug fixes for the jaxrs monitor resource -  ;True;Corrective;False;1.0;4.0;5.0;1.7414116762661327;50.0;30.0;91.6;2.0;0.0655717592592592;2.0;52.0;28.5;7.0;0;0;0
146;96f779d48bc5ee916a561d930280a0b447876576;1304586218;FABRIC-10: zkClient was not retrieved from camel registry ;False;;False;1.0;1.0;1.0;0.0;5.0;0.0;154.0;4.0;9.065949074074076;1.0;0.0;0.0;0.0;0;0;0
147;6f95d41649ec0bcfc81d27c8d8d50fb118f4d4d2;1304588112;fixed up my breakages to the jmx poller ;True;Corrective;False;1.0;2.0;2.0;0.7219280948873623;4.0;1.0;139.0;2.0;0.3519791666666667;1.0;22.0;9.499999999999998;2.0;0;0;0
148;d88523ffcc6b0bb463d02d435ad157b959242333;1304598017;match the file name to the contained class name -  ;False;;False;1.0;1.0;1.0;0.0;0.0;0.0;128.0;2.0;1.1574074074074072e-05;1.0;53.0;29.0;8.0;0;0;0
149;195e4316ce9f48e0372bff01d82154e6e0d098ad;1304598036;the the fabric-apollo module to some profiles -  ;False;;False;1.0;1.0;1.0;0.0;10.0;0.0;630.0;5.0;0.8346875;1.0;54.0;30.0;8.0;0;0;0
150;667da8784e13d654bf20f2d54fbcd805e6f4774c;1304600814;Lets be more precise about the amount of time we sleep between polling intervals -  ;False;;False;1.0;1.0;1.0;0.0;11.0;2.0;218.0;2.0;0.1470138888888889;1.0;55.0;31.0;9.0;0;0;0
151;53a94a78d67290b3768a57c3ef39b9dacad8e9fd;1304602214;Simpler maven project names -  ;False;;False;17.0;17.0;17.0;4.062465206230376;45.0;29.0;158.2941176470588;5.0;9.620818355119823;13.0;56.0;32.0;3.941176470588236;0;0;0
152;016c0238a6cae3db0ff2feac730023bebef98c7c;1304604117;Fix exception message to point to the correct missing feature ;True;Corrective;False;1.0;1.0;1.0;0.0;1.0;1.0;576.0;1.0;9.005671296296295;1.0;47.0;21.916666666666664;5.0;0;0;0
153;9ebc5a1c1bb2a9054983656ead316a77ffec3f03;1304612351;Make sure we destroy all zk clients ;False;;True;1.0;1.0;1.0;0.0;7.0;2.0;357.0;1.0;8.061099537037038;1.0;48.0;22.58333333333333;13.0;1;280;280
154;7daa6b7c5990da0befd711f6c3c78f9b09350558;1304612527;Set/calculate remote incoming/outgoing windows per spec  impl doesnt currently act on them ;False;;False;1.0;1.0;1.0;0.0;43.0;7.0;505.0;2.0;1.007789351851852;1.0;13.0;13.0;11.0;0;0;0
155;8450ac35d71855f9286b96fe78b566d1055458b6;1304620035;Request remote state update when window hits 0  change default window size to 10 from 1 ;False;;False;1.0;2.0;5.0;1.8323585007312413;48.0;16.0;301.6;2.0;1.3069282407407408;4.0;14.0;14.0;12.0;0;0;0
156;a6edac2bef19f67fbd3f55c0b5cabf2f1e510f0f;1304621670;Use a sink to buffer outgoing messages so that when the remote_incoming_window hits 0 we stop sending messages ;False;;False;1.0;1.0;2.0;0.2108423003185321;37.0;23.0;359.5;2.0;0.0189236111111111;1.0;15.0;15.0;13.0;0;0;0
157;d59479a3a79ad33c3fe4dca612327f03bf4cdfe8;1304622089;Fix parent pom ;True;Corrective;False;1.0;1.0;1.0;0.0;1.0;1.0;128.0;2.0;1.1983680555555556;1.0;16.0;16.0;14.0;0;0;0
158;fbcce3dfe70eafc47db45b4f65fa469316c6d97e;1304628894;Add a big warning for the getting started guide ;False;Feature Addition;False;1.0;1.0;1.0;0.0;5.0;0.0;89.0;1.0;20.57988425925926;1.0;49.0;23.5;7.0;0;0;0
159;3a97ab407ca8319b013a3f1ecbae8a35f1740111;1304629144;Take session flow control into account as well in the broker module ;False;;False;1.0;4.0;6.0;2.0779467875829534;54.0;23.0;201.66666666666663;2.0;1.4692438271604935;2.0;17.0;17.0;15.0;0;0;0
160;60c85c84acae636ee37ae8083df8a434af5542f6;1304670122;added some javadoc ;False;Feature Addition;False;1.0;1.0;4.0;1.9749375012019272;7.0;2.0;80.0;2.0;9.54532986111111;3.0;23.0;9.75;3.0;0;0;0
161;2318017eb27ef4e57bf2c0ba728f04e9198f35de;1304670149;moved to jmx package ;False;;False;1.0;3.0;3.0;1.2987949406953985;4.0;4.0;34.666666666666664;2.0;0.5564506172839506;2.0;24.0;10.75;4.0;0;0;0
162;cccc19636ed45e16d6946a5a4f7486197d0cb93e;1304670172;added helper mixin to deal with finding the mbean server ;False;Feature Addition;False;1.0;1.0;1.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;25.0;11.75;5.0;0;0;0
163;29fbe8a5059e9d7a03e1ed21d44b1dc4b381d165;1304670244;refactor to use constants to make it easier to create type safe configurations ;False;Feature Addition;False;1.0;1.0;2.0;0.9944423248022588;60.0;54.0;104.5;2.0;1.2057465277777777;2.0;26.0;12.75;6.0;0;0;0
164;7f408f857b86724129df16b14e2924705e949bd8;1304670364;little spike of a registry to find DataSourceDTOs for JMX ;False;;False;1.0;4.0;6.0;1.9133780651299328;195.0;4.0;35.833333333333336;2.0;0.0004629629629629;1.0;27.0;13.75;7.0;0;0;0
165;bff1105b3fc906fa6b2afa3b631457b22e7ab4f2;1304670392;Updated the user guide for the fabric-cxf and polished the unit test fabric-cxf ;False;Preventative;True;2.0;2.0;2.0;0.5328350630342235;64.0;2.0;94.5;3.0;8.914565972222222;2.0;4.0;2.0;1.0;1;349;349
166;1547313db333abb97cbfdc5ba2429ed4355601d9;1304675049;FABRIC-14: Remove the camel dependency and add a camel <feature> for that purpose ;False;Feature Addition;False;1.0;1.0;1.0;0.0;4.0;3.0;146.0;1.0;10.049733796296296;1.0;1.0;1.0;0.0;0;0;0
167;67a62592b6a67336d82d6d1b00b8250d54998a8e;1304676605;disable failing test -  ;True;Corrective;False;1.0;1.0;1.0;0.0;2.0;1.0;170.0;1.0;2.709930555555556;1.0;57.0;31.166666666666664;8.0;0;0;0
168;47a08f8f4667844b727ee081b1a038ad1c0d600d;1304680669;FABRIC-13: Add a examples/demo maven project ;False;Feature Addition;False;2.0;11.0;13.0;3.468072591092933;659.0;0.0;49.23076923076923;5.0;0.069849537037037;1.0;2.0;2.0;0.0;0;0;0
169;53510b5249de5ca7b494b4a62d18c56b642f91a1;1304681407;added support for a default monitor set builder along with support for composite data JMX attributes ;False;Feature Addition;False;1.0;4.0;10.0;2.812669254208576;315.0;69.0;40.5;2.0;0.0647164351851851;4.0;28.0;14.166666666666666;8.0;0;0;0
170;3e7791615e1c6356d94c344968af240b844d5eab;1304682257;Fix a problem with deployment agent when updating bundles ;True;Corrective;True;1.0;1.0;1.0;0.0;16.0;7.0;576.0;1.0;0.904398148148148;1.0;50.0;24.0;6.0;1;300;300
171;b488858291c66121776f36b06ac5cbe06e98d03c;1304684333;Add a zookeeper url handler for OSGi ;False;Feature Addition;True;1.0;2.0;2.0;0.4425710648397979;98.0;0.0;62.5;2.0;5.100769675925926;1.0;51.0;25.0;14.0;1;865;865
172;54937cd063230c21bad64412e6f48a48ba260e72;1304688529;Enhance agent to support other urls protocols ;False;;True;1.0;2.0;3.0;0.976300951603057;31.0;5.0;328.3333333333333;1.0;15.180702160493828;2.0;52.0;25.83333333333333;7.0;1;7;7
173;65528ffc2ce0225e55fdc664900c25a8f89c3555;1304689319;Add a simple example for the OSGi Fabric users guide ;False;Feature Addition;False;1.0;1.0;1.0;0.0;15.0;0.0;191.0;3.0;0.2190625;1.0;53.0;26.83333333333333;8.0;0;0;0
174;305262d4596d74ee10952a066911cc9838a615c1;1304691161;improved the code a little and added working sample of the default memory settings ;False;Feature Addition;False;1.0;3.0;6.0;2.3713506909462567;86.0;16.0;36.16666666666666;1.0;0.1157503858024691;2.0;29.0;15.083333333333332;9.0;0;0;0
175;ecf6edd18bf2e2e5ec7f96f299e5f605e9ddd57e;1304691270;rename README - txt file into readme - md for fabric-camel-master-slave ;False;Perfective;False;1.0;1.0;1.0;0.0;0.0;0.0;115.0;1.0;1.1574074074074072e-05;1.0;3.0;3.0;1.0;0;0;0
176;9cf5b53fb166ad659347f009e5d5f7d3cc5e582e;1304692565;Keep README - txt file till to fix and improve the way to depoy it ;True;Corrective;False;1.0;1.0;1.0;0.0;115.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;2.0;0;0;0
177;2e165e17449f708b0c950a5a8e4028aeeeed4150;1304692650;tweaked javadoc ;False;Non Functional;False;1.0;1.0;1.0;0.0;4.0;4.0;139.0;2.0;0.1301273148148148;1.0;30.0;16.0;10.0;0;0;0
178;46f818bfda19bfef36bb67487baa4d3efa454194;1304693137;Improving pom to try to get CI to build ok -  ;False;;False;1.0;1.0;1.0;0.0;4.0;10.0;197.0;1.0;2.0206828703703703;1.0;58.0;32.0;9.0;0;0;0
179;44022a4b02b27b4d2e4ab94cfb37065a5398e296;1304693420;dont include the openwire module yet -  -  its not stable -  ;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;191.0;1.0;0.0032754629629629;1.0;59.0;32.833333333333336;10.0;0;0;0
180;ed17a3ba84bdc4416d8162c3a762a2d2e2d2b5e9;1304694872;Silently dispatch or drop end frames when the connection is closing ;False;;False;1.0;1.0;1.0;0.0;2.0;0.0;588.0;2.0;1.7470486111111112;1.0;18.0;18.0;16.0;0;0;0
181;b0e29387183b336ea8588031f8bc0056d3f1e89b;1304695414;added test case and rrd_id to use abbreviated IDs in RRD ;False;Feature Addition;False;1.0;5.0;7.0;2.5023884457424006;73.0;24.0;84.42857142857143;2.0;0.22385582010582;4.0;31.0;17.0;11.0;0;0;0
182;77289a1ec6037a0e14d349759e397a8e103d7fb8;1304696411;support archives - and use a short abbreviation for the RRD file ID ;False;;False;1.0;3.0;4.0;1.840974563987546;26.0;2.0;109.25;2.0;0.0847222222222222;2.0;32.0;18.0;12.0;0;0;0
183;b56db09c00c4a9b0dc4e603ea306757a5e6eed63;1304696803;Use a safer default -  ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;87.0;2.0;0.1781944444444444;1.0;60.0;33.583333333333336;11.0;0;0;0
184;b31395e88e45cebd719615024f6341b2c1bd33ce;1304696813;Archive up to a year of data -  ;False;;False;1.0;1.0;1.0;0.0;3.0;0.0;36.0;1.0;0.0046527777777777;1.0;61.0;34.583333333333336;12.0;0;0;0
185;678c311fe5c377f77220f2080599a5f4e469333a;1304700653;added accept for attribute key values ;False;Feature Addition;False;1.0;1.0;1.0;0.0;1.0;0.0;70.0;2.0;0.2227546296296296;1.0;33.0;19.0;13.0;0;0;0
186;7eb8ea8f184e95faa9493da46f4745ad30694eda;1304702217;Use fuse released versions of karaf / felix stuff in agents  enhance deployment agent for tighter control over the mvn url handler ;False;;True;5.0;6.0;6.0;1.2134348331519125;111.0;6.0;345.0;6.0;1.6727064043209874;5.0;54.0;27.666666666666664;9.6;1;853;853
187;2e6c6f5b9a351b6f5ef77118dd2943656ee2d7a2;1304710078;Only use the required properties ;False;;False;1.0;1.0;1.0;0.0;0.0;2.0;367.0;1.0;0.0909837962962963;1.0;55.0;28.33333333333333;15.0;0;0;0
188;ed414de9c4c5aa0ccc0c72176be1fc7f47c8524c;1304711763;Define various message types based on upcoming changes in spec for AMQP messages ;False;;False;1.0;2.0;7.0;2.6374435793507787;220.0;0.0;0.0;0.0;0.0;0.0;19.0;19.0;17.0;0;0;0
189;b897ea7447b66121edcd31e0711bce2999fb1400;1304730030;Add message fields ;False;Feature Addition;False;1.0;1.0;1.0;0.0;45.0;13.0;51.0;1.0;0.2114236111111111;1.0;20.0;20.0;18.0;0;0;0
190;7d9401a112dd4dd76286b65c33d5bd209ce4d056;1304731431;Initialize map/list message body ;False;Feature Addition;False;1.0;1.0;1.0;0.0;6.0;3.0;83.0;1.0;0.0162152777777777;1.0;21.0;21.0;19.0;0;0;0
191;15cf49526f960c6624c7c41179ed6c4d33dc825e;1304756917;used @ as a JMX id separator which is a bit more REST friendly ;False;;False;1.0;4.0;4.0;1.2888009429137737;18.0;100.0;66.0;3.0;1.3882494212962964;4.0;34.0;20.0;14.0;0;0;0
192;6cc5fbdd7af65eea69dedf2d40d55b412e4cd659;1304790025;Keep the rrd_id used an internal implementation detail of the monitor so that the DataSourceDTO id can be the conical id used throughout the Monitor APIs -  Add more metadata to default JVM sources collected - ;False;Feature Addition;False;1.0;3.0;5.0;1.8115475166250024;114.0;63.0;110.2;2.0;1.2668310185185188;4.0;62.0;34.5;13.0;0;0;0
193;627f71a8a2aadce010696e00dc669b064ef5c62c;1304820055;Add equals/hash code + tostring for more case class like access -  ;False;Feature Addition;False;1.0;1.0;2.0;0.9952525494396792;74.0;0.0;42.0;1.0;1.753119212962963;2.0;63.0;35.083333333333336;14.0;0;0;0
194;f867783ad194f816c24fa651caacede5a14ece38;1304820078;keep it lower case -  -  remove dup -  ;False;;False;1.0;1.0;1.0;0.0;1.0;6.0;82.0;2.0;0.3478356481481481;1.0;64.0;36.083333333333336;15.0;0;0;0
195;802090f369cc56c0663adfb79c39b8628877d5fb;1304862459;Track the committed memory and use simpler descriptive names -  ;False;;False;1.0;1.0;1.0;0.0;31.0;26.0;77.0;2.0;0.4905208333333333;1.0;65.0;37.083333333333336;16.0;0;0;0
196;e68d2a3897ff15a480e74e33b03ecb0f96b43093;1304948166;Added fetch method to the Monitor interface -  ;False;Feature Addition;False;1.0;2.0;3.0;1.0433539749477845;174.0;0.0;90.66666666666669;2.0;7.551334876543209;2.0;66.0;38.083333333333336;17.0;0;0;0
197;9d66dc5209787e1cb86008f1a81fe7ecb2dad11f;1304950078;Fix zk-cluster command ;True;Corrective;True;1.0;1.0;2.0;0.5407504779634866;247.0;3.0;182.5;1.0;1.3888888888888888;1.0;56.0;28.83333333333333;16.0;1;276;276
198;4d6d7b36a6e38cd14e82b2d0e9466c54f9e1aee9;1304951155;added a simple Value library to make it easier to display values from places like JMX and others in the UI ;False;Feature Addition;False;1.0;3.0;4.0;1.466859927458595;136.0;3.0;57.75;2.0;1.2062239583333332;2.0;35.0;21.0;15.0;0;0;0
